onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.031	1.998	12.000	2.000	ex_stim	iaps	1750	8.28	4.1
16.391	1.995	16.368	2.000	ex_stim	iaps	5982	7.61	4.51
21.332	1.970	21.297	2.000	in_stim	iaps	2210	4.38	3.56
23.302	2.030	23.297	2.000	in_prep	n/a	n/a	n/a	n/a
25.332	7.988	25.297	8.000	in_feel	n/a	n/a	n/a	n/a
35.562	1.987	35.528	2.000	in_stim	iaps	1630	7.26	4.45
37.549	2.003	37.528	2.000	in_prep	n/a	n/a	n/a	n/a
39.552	7.991	39.528	8.000	in_feel	n/a	n/a	n/a	n/a
52.754	1.985	52.726	2.000	ex_stim	iaps	2540	7.63	3.97
58.532	1.996	58.518	2.000	ex_stim	iaps	9120	3.2	5.77
62.811	2.000	62.784	2.000	ex_stim	iaps	4641	7.2	5.43
70.721	1.984	70.686	2.000	ex_stim	iaps	7100	5.24	2.89
75.917	2.001	75.906	2.000	ex_stim	iaps	2520	4.13	4.22
80.760	1.999	80.740	2.000	ex_stim	iaps	1050	3.46	6.87
87.212	2.010	87.202	2.000	in_stim	iaps	5623	7.19	5.67
89.222	2.000	89.202	2.000	in_prep	n/a	n/a	n/a	n/a
91.222	7.997	91.202	8.000	in_feel	n/a	n/a	n/a	n/a
104.391	1.983	104.377	2.000	in_stim	iaps	1710	8.34	5.41
106.374	2.023	106.377	2.000	in_prep	n/a	n/a	n/a	n/a
108.397	8.007	108.377	8.000	in_feel	n/a	n/a	n/a	n/a
121.077	2.012	121.066	2.000	in_stim	iaps	9623	3.04	6.05
123.089	1.994	123.066	2.000	in_prep	n/a	n/a	n/a	n/a
125.083	8.004	125.066	8.000	in_feel	n/a	n/a	n/a	n/a
135.935	2.011	135.927	2.000	ex_stim	iaps	4503	6	4.93
142.631	2.007	142.639	2.000	ex_stim	iaps	9832	2.94	4.46
147.070	2.003	147.055	2.000	ex_stim	iaps	9360	4.03	2.63
153.835	2.025	153.832	2.000	ex_stim	iaps	7175	4.87	1.72
161.078	1.997	161.076	2.000	ex_stim	iaps	4619	6.46	5.09
168.944	2.016	168.939	2.000	ex_stim	iaps	3310	4.37	5.43
176.255	2.001	176.255	2.000	ex_stim	iaps	1022	4.26	6.02
183.784	2.001	183.780	2.000	ex_stim	iaps	2020	5.68	3.34
190.068	2.003	190.061	2.000	ex_stim	iaps	6300	2.59	6.61
197.758	1.986	197.739	2.000	ex_stim	iaps	7211	4.81	4.2
202.150	1.997	202.128	2.000	ex_stim	iaps	9331	2.87	3.85
206.500	1.990	206.496	2.000	ex_stim	iaps	9622	3.1	6.26
213.331	2.002	213.305	2.000	in_stim	iaps	1610	7.82	3.08
215.333	2.000	215.305	2.000	in_prep	n/a	n/a	n/a	n/a
217.333	7.978	217.305	8.000	in_feel	n/a	n/a	n/a	n/a
227.823	2.004	227.816	2.000	ex_stim	iaps	4531	5.81	4.28
234.347	2.005	234.350	2.000	ex_stim	iaps	3250	3.78	6.29
242.256	2.002	242.263	2.000	in_stim	iaps	3170	1.46	7.21
244.258	1.998	244.263	2.000	in_prep	n/a	n/a	n/a	n/a
246.256	8.014	246.263	8.000	in_feel	n/a	n/a	n/a	n/a
257.523	2.020	257.531	2.000	ex_stim	iaps	9254	2.03	6.04
263.805	2.013	263.812	2.000	ex_stim	iaps	8475	4.85	6.52
269.042	1.977	269.024	2.000	ex_stim	iaps	4626	7.6	5.78
274.381	1.999	274.371	2.000	in_stim	iaps	5972	3.85	6.34
276.380	1.986	276.371	2.000	in_prep	n/a	n/a	n/a	n/a
278.366	8.004	278.371	8.000	in_feel	n/a	n/a	n/a	n/a
290.885	2.006	290.893	2.000	in_stim	iaps	5920	5.16	6.23
292.891	2.000	292.893	2.000	in_prep	n/a	n/a	n/a	n/a
294.891	8.014	294.893	8.000	in_feel	n/a	n/a	n/a	n/a
308.362	1.988	308.353	2.000	ex_stim	iaps	9435	2.27	5
313.260	1.978	313.242	2.000	in_stim	iaps	2060	6.49	3.8
315.238	2.000	315.242	2.000	in_prep	n/a	n/a	n/a	n/a
317.238	8.014	317.242	8.000	in_feel	n/a	n/a	n/a	n/a
328.774	1.986	328.764	2.000	ex_stim	iaps	1931	4	6.8
333.647	1.977	333.629	2.000	ex_stim	iaps	4800	6.44	7.07
339.409	2.001	339.398	2.000	in_stim	iaps	8501	7.91	6.44
341.410	1.998	341.398	2.000	in_prep	n/a	n/a	n/a	n/a
343.408	8.017	343.398	8.000	in_feel	n/a	n/a	n/a	n/a
355.389	1.996	355.375	2.000	ex_stim	iaps	7043	5.17	3.68
362.449	2.001	362.429	2.000	ex_stim	iaps	7285	5.67	3.83
367.054	1.996	367.043	2.000	ex_stim	iaps	9163	2.1	6.53
374.589	2.006	374.596	2.000	in_stim	iaps	5000	7.08	2.67
376.595	1.999	376.596	2.000	in_prep	n/a	n/a	n/a	n/a
378.594	7.988	378.596	8.000	in_feel	n/a	n/a	n/a	n/a
392.439	1.998	392.444	2.000	ex_stim	iaps	2279	4.71	3.74
400.233	2.002	400.233	2.000	ex_stim	iaps	5750	6.6	3.14
405.809	2.025	405.813	2.000	ex_stim	iaps	2058	7.91	5.09
412.931	2.009	412.935	2.000	ex_stim	iaps	4770	4.91	5.85
420.287	1.999	420.291	2.000	ex_stim	iaps	8160	5.07	6.97
427.333	1.998	427.341	2.000	ex_stim	iaps	2722	3.47	3.52
432.905	1.998	432.897	2.000	ex_stim	iaps	3500	2.21	6.99
438.276	2.004	438.277	2.000	ex_stim	iaps	4550	4.95	5
446.194	1.990	446.186	2.000	ex_stim	iaps	7490	5.52	2.42
453.391	2.004	453.401	2.000	ex_stim	iaps	3015	1.52	5.9
457.685	2.007	457.683	2.000	in_stim	iaps	9090	3.56	3.97
459.692	1.987	459.683	2.000	in_prep	n/a	n/a	n/a	n/a
461.679	8.001	461.683	8.000	in_feel	n/a	n/a	n/a	n/a
474.349	2.013	474.342	2.000	ex_stim	iaps	2205	1.95	4.53
481.519	1.992	481.521	2.000	ex_stim	iaps	7031	4.52	2.03
488.515	1.982	488.501	2.000	ex_stim	iaps	2351	5.49	4.74
494.505	2.004	494.503	2.000	in_stim	iaps	8185	7.57	7.27
496.509	2.010	496.503	2.000	in_prep	n/a	n/a	n/a	n/a
498.519	7.975	498.503	8.000	in_feel	n/a	n/a	n/a	n/a
511.556	1.989	511.543	2.000	ex_stim	iaps	6930	4.39	4.88
517.795	2.015	517.804	2.000	in_stim	iaps	1460	8.21	4.31
519.810	2.010	519.804	2.000	in_prep	n/a	n/a	n/a	n/a
521.820	7.991	521.804	8.000	in_feel	n/a	n/a	n/a	n/a
