onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.014	1.991	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.005	2.001	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.006	8.018	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.427	2.005	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.637	2.004	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.120	1.995	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.115	2.014	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.129	7.997	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.112	2.001	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.113	2.012	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.125	7.997	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.178	2.015	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.859	2.004	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.349	1.993	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.107	1.979	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.793	1.978	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.625	1.969	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.160	1.973	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.133	2.024	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.157	7.986	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.403	1.987	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.570	1.998	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.568	2.028	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.596	7.977	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.347	2.021	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.388	1.999	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.101	1.982	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.827	1.977	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.231	2.010	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
171.747	2.009	171.736	2.000	ex_stim	iaps	5760	8.05	3.22
176.009	1.988	175.971	2.000	ex_stim	iaps	1620	7.37	3.54
182.162	2.010	182.144	2.000	ex_stim	iaps	5833	8.22	5.71
188.276	2.016	188.249	2.000	ex_stim	iaps	6550	2.73	7.09
195.863	2.005	195.835	2.000	ex_stim	iaps	5395	5.34	4.23
202.818	1.985	202.775	2.000	ex_stim	iaps	8200	7.54	6.35
209.206	1.996	209.164	2.000	ex_stim	iaps	3102	1.4	6.58
216.612	1.988	216.586	2.000	ex_stim	iaps	6563	1.77	6.85
221.036	1.986	220.992	2.000	in_stim	iaps	7010	4.94	1.76
223.022	1.993	222.992	2.000	in_prep	n/a	n/a	n/a	n/a
225.015	8.001	224.992	8.000	in_feel	n/a	n/a	n/a	n/a
237.257	1.988	237.216	2.000	ex_stim	iaps	2222	7.11	4.08
242.442	2.008	242.427	2.000	in_stim	iaps	8341	6.25	6.4
244.450	2.004	244.427	2.000	in_prep	n/a	n/a	n/a	n/a
246.454	8.003	246.427	8.000	in_feel	n/a	n/a	n/a	n/a
260.196	2.006	260.175	2.000	ex_stim	iaps	9220	2.06	4
265.889	1.983	265.853	2.000	in_stim	iaps	9145	3.2	5.05
267.872	2.005	267.853	2.000	in_prep	n/a	n/a	n/a	n/a
269.877	8.024	269.853	8.000	in_feel	n/a	n/a	n/a	n/a
279.979	2.004	279.955	2.000	ex_stim	iaps	4490	6.27	6.06
284.929	2.014	284.898	2.000	in_stim	iaps	9402	4.48	5.07
286.943	1.970	286.898	2.000	in_prep	n/a	n/a	n/a	n/a
288.913	8.009	288.898	8.000	in_feel	n/a	n/a	n/a	n/a
301.944	1.993	301.894	2.000	in_stim	iaps	6231	2.49	6.82
303.937	1.994	303.894	2.000	in_prep	n/a	n/a	n/a	n/a
305.931	8.004	305.894	8.000	in_feel	n/a	n/a	n/a	n/a
319.493	2.031	319.474	2.000	ex_stim	iaps	5020	6.32	2.63
326.443	2.001	326.397	2.000	ex_stim	iaps	4235	5.39	5.29
331.578	1.993	331.547	2.000	ex_stim	iaps	8186	7.01	6.84
338.746	1.999	338.720	2.000	ex_stim	iaps	7217	4.82	2.43
