onset	duration	dsgn_onset	dsgn_duration	trial_type	database	identifier	valence	arousal
12.015	1.992	12.000	2.000	in_stim	iaps	5510	5.15	2.82
14.007	2.026	14.000	2.000	in_prep	n/a	n/a	n/a	n/a
16.033	7.986	16.000	8.000	in_feel	n/a	n/a	n/a	n/a
26.404	2.030	26.404	2.000	ex_stim	iaps	4598	6.33	5.53
31.647	1.975	31.615	2.000	ex_stim	iaps	2040	8.17	4.64
36.117	2.012	36.117	2.000	in_stim	iaps	8033	6.66	5.01
38.129	2.007	38.117	2.000	in_prep	n/a	n/a	n/a	n/a
40.136	8.009	40.117	8.000	in_feel	n/a	n/a	n/a	n/a
52.123	2.014	52.116	2.000	in_stim	iaps	7283	5.5	3.81
54.137	1.984	54.116	2.000	in_prep	n/a	n/a	n/a	n/a
56.121	8.002	56.116	8.000	in_feel	n/a	n/a	n/a	n/a
69.185	1.998	69.162	2.000	ex_stim	iaps	7492	7.41	4.91
75.856	1.989	75.828	2.000	ex_stim	iaps	5950	5.99	6.79
82.336	1.991	82.314	2.000	ex_stim	iaps	4597	6.95	5.91
87.103	1.989	87.072	2.000	ex_stim	iaps	5010	7.14	3
92.796	1.987	92.767	2.000	ex_stim	iaps	2095	1.79	5.25
100.608	1.989	100.586	2.000	ex_stim	iaps	8158	6.53	6.49
105.145	1.990	105.126	2.000	in_stim	iaps	3063	1.49	6.35
107.135	2.023	107.126	2.000	in_prep	n/a	n/a	n/a	n/a
109.158	7.984	109.126	8.000	in_feel	n/a	n/a	n/a	n/a
121.391	1.988	121.364	2.000	ex_stim	iaps	2217	6.24	4.08
125.574	1.987	125.555	2.000	in_stim	iaps	9322	2.24	5.73
127.561	2.023	127.555	2.000	in_prep	n/a	n/a	n/a	n/a
129.584	7.997	129.555	8.000	in_feel	n/a	n/a	n/a	n/a
140.356	1.988	140.337	2.000	ex_stim	iaps	2352	6.94	4.99
146.399	1.987	146.371	2.000	ex_stim	iaps	8190	8.1	6.28
152.088	1.989	152.067	2.000	ex_stim	iaps	1301	3.7	5.77
159.800	2.024	159.784	2.000	ex_stim	iaps	9415	2.82	4.91
166.251	1.991	166.213	2.000	ex_stim	iaps	9184	2.47	5.75
171.773	1.989	171.736	2.000	ex_stim	iaps	5760	8.05	3.22
175.990	2.024	175.971	2.000	ex_stim	iaps	1620	7.37	3.54
182.161	2.022	182.144	2.000	ex_stim	iaps	5833	8.22	5.71
188.267	2.020	188.249	2.000	ex_stim	iaps	6550	2.73	7.09
195.860	2.022	195.835	2.000	ex_stim	iaps	5395	5.34	4.23
202.816	1.989	202.775	2.000	ex_stim	iaps	8200	7.54	6.35
209.198	1.988	209.164	2.000	ex_stim	iaps	3102	1.4	6.58
216.634	1.987	216.586	2.000	ex_stim	iaps	6563	1.77	6.85
221.022	2.022	220.992	2.000	in_stim	iaps	7010	4.94	1.76
223.044	1.996	222.992	2.000	in_prep	n/a	n/a	n/a	n/a
225.040	7.985	224.992	8.000	in_feel	n/a	n/a	n/a	n/a
237.238	2.022	237.216	2.000	ex_stim	iaps	2222	7.11	4.08
242.445	2.021	242.427	2.000	in_stim	iaps	8341	6.25	6.4
244.466	1.989	244.427	2.000	in_prep	n/a	n/a	n/a	n/a
246.455	7.999	246.427	8.000	in_feel	n/a	n/a	n/a	n/a
260.218	1.989	260.175	2.000	ex_stim	iaps	9220	2.06	4
265.874	2.023	265.853	2.000	in_stim	iaps	9145	3.2	5.05
267.897	1.988	267.853	2.000	in_prep	n/a	n/a	n/a	n/a
269.885	8.018	269.853	8.000	in_feel	n/a	n/a	n/a	n/a
279.994	1.989	279.955	2.000	ex_stim	iaps	4490	6.27	6.06
284.934	1.989	284.898	2.000	in_stim	iaps	9402	4.48	5.07
286.923	1.987	286.898	2.000	in_prep	n/a	n/a	n/a	n/a
288.910	8.019	288.898	8.000	in_feel	n/a	n/a	n/a	n/a
301.932	1.988	301.894	2.000	in_stim	iaps	6231	2.49	6.82
303.920	2.023	303.894	2.000	in_prep	n/a	n/a	n/a	n/a
305.943	7.995	305.894	8.000	in_feel	n/a	n/a	n/a	n/a
319.492	2.022	319.474	2.000	ex_stim	iaps	5020	6.32	2.63
326.431	1.988	326.397	2.000	ex_stim	iaps	4235	5.39	5.29
331.572	1.988	331.547	2.000	ex_stim	iaps	8186	7.01	6.84
338.743	1.989	338.720	2.000	ex_stim	iaps	7217	4.82	2.43
343.662	1.992	343.632	2.000	ex_stim	iaps	9102	3.34	4.84
349.837	2.023	349.818	2.000	ex_stim	iaps	3000	1.45	7.26
355.184	1.987	355.137	2.000	ex_stim	iaps	2271	4.2	3.74
